year,month,date,Time,latitude,longitude,depth,magnitude,DATE
2013,9,18,15:43:02,12.9652,93.2253,32,4,2013-09-18
2013,10,6,6:59:09,12.9513,92.6571,31,4.3,2013-10-06
2013,10,9,11:36:00,10.3594,92.1855,10,4.2,2013-10-09
2013,10,9,14:47:14,12.6952,93.1397,0,3.2,2013-10-09
2013,10,20,11:34:11,11.4581,93.4258,0,3.7,2013-10-20
2013,11,3,6:54:07,10.4641,92.7725,54.2,4.7,2013-11-03
2013,11,10,20:30:05,11.1201,91.9644,35,4.3,2013-11-10
2014,2,13,6:23:39,11.4231,93.4809,150,4,2014-02-13
2014,2,22,22:20:32,11.7153,93.0688,46,3.5,2014-02-22
2014,3,1,6:06:30,11.0168,92.1679,27,4.1,2014-03-01
2014,3,9,23:01:14,12.5235,93.2778,71.1,4,2014-03-09
2014,3,11,11:23:54,13.6715,92.8131,34,4.7,2014-03-11
2014,4,11,0:45:06,12.2872,93.1255,70.7,4.7,2014-04-11
2014,4,11,11:51:13,10.3928,93.0893,0,3.6,2014-04-11
2014,4,29,16:03:53,11.2945,92.4103,0,3.3,2014-04-29
2014,5,1,0:56:12,13.6434,92.8733,29,4.1,2014-05-01
2014,5,9,20:23:22,13.4652,93.4373,35,4,2014-05-09
2014,5,16,19:35:12,11.8529,92.072,0,3.4,2014-05-16
2014,6,4,16:55:41,10.7463,92.0231,29,3.6,2014-06-04
2014,6,18,7:53:15,11.0137,92.056,0,3.6,2014-06-18
2014,6,28,5:57:04,11.9283,93.2537,35,4.2,2014-06-28
2014,8,4,7:18:48,13.6033,93.3395,0,3.6,2014-08-04
2014,8,16,12:47:03,12.9858,92.4833,0,3.9,2014-08-16
2014,9,6,11:16:38,11.0893,93.0059,0,3.6,2014-09-06
2014,9,12,23:38:27,13.1607,92.5667,0,3.5,2014-09-12
2014,10,3,3:48:47,10.6375,92.3186,35,4.4,2014-10-03
2014,10,4,20:00:07,11.513,92.437,0,3.2,2014-10-04
2014,10,8,0:22:50,10.6561,92.525,29,3.6,2014-10-08
2014,10,11,1:34:00,11.2006,92.0632,0,3.6,2014-10-11
2014,11,4,4:19:25,11.6403,91.9932,10,3.9,2014-11-04
2014,11,8,14:15:21,11.8023,92.9551,0,3.5,2014-11-08
2014,11,28,1:18:45,12.4268,92.7593,43.1,5.2,2014-11-28
2014,12,8,5:38:58,11.6494,93.4002,100,4.3,2014-12-08
2014,12,18,2:35:42,11.2437,93.0684,0,3.6,2014-12-18
2014,12,29,18:34:57,12.8124,92.2203,0,3.1,2014-12-29
2015,1,8,19:43:08,10.5644,93.106,150,3.2,2015-01-08
2015,1,10,13:06:36,11.0009,93.5564,123,4.5,2015-01-10
2015,1,22,7:43:13,12.8062,93.0318,35,4,2015-01-22
2015,1,23,0:29:42,12.7182,92.7555,35,4.1,2015-01-23
2015,1,26,18:29:26,12.4384,92.7741,41,4.3,2015-01-26
2015,1,27,4:54:36,10.5676,93.3747,100,4,2015-01-27
2015,1,27,23:18:36,13.6822,93.3939,10,3.5,2015-01-27
2015,2,1,18:19:35,12.5793,92.022,0,3.4,2015-02-01
2015,2,11,3:30:14,13.2086,92.2859,32.3,5.2,2015-02-11
2015,2,19,11:50:00,11.2609,92.5166,0,3.3,2015-02-19
2015,2,23,6:32:08,10.7824,92.0671,27,4.5,2015-02-23
2015,3,8,15:43:45,13.3866,92.585,29,4.2,2015-03-08
2015,3,25,10:13:12,13.5093,91.9618,35,4.2,2015-03-25
2015,4,3,12:45:23,10.5567,93.3377,112.3,4.5,2015-04-03
2015,4,11,21:48:24,10.6243,92.0081,29,3.7,2015-04-11
2015,4,18,17:22:29,10.7416,93.3529,100,4.1,2015-04-18
2015,4,24,0:29:18,11.2418,93.3864,0,3.7,2015-04-24
2015,5,1,8:58:42,10.7692,91.9968,30.9,5.2,2015-05-01
2015,6,3,11:10:27,10.9817,92.8262,0,3.3,2015-06-03
2015,6,10,13:07:19,10.3765,92.8451,0,3.7,2015-06-10
2015,7,3,0:37:45,13.0999,93.2155,51.6,4.6,2015-07-03
2015,7,4,18:41:34,12.9625,93.1128,32,3.8,2015-07-04
2015,7,11,9:58:41,12.331,93.4104,100,3.7,2015-07-11
2015,7,28,21:29:07,12.9673,92.4466,31,4,2015-07-28
2015,8,3,20:47:47,11.6791,92.296,26,4.6,2015-08-03
2015,8,14,6:39:43,12.8364,92.8837,0,3.7,2015-08-14
2015,8,26,16:36:45,13.3895,92.7959,0,3.4,2015-08-26
2015,8,28,3:48:54,11.93,92.9828,100,3.7,2015-08-28
2015,8,28,15:58:48,11.0705,92.1049,0,3.4,2015-08-28
2015,9,23,4:51:32,12.9925,92.4244,31,4.2,2015-09-23
2015,10,25,6:47:21,11.784,93.1656,0,3.5,2015-10-25
2015,11,28,18:32:54,12.5464,93.5691,93,4.2,2015-11-28
2015,12,16,4:48:21,12.6983,93.3175,93,4.6,2015-12-16
2016,1,2,13:27:05,11.8835,92.8261,41,3.9,2016-01-02
2016,1,4,2:28:04,12.1782,93.2104,50,4.2,2016-01-04
2016,1,11,6:56:37,13.7105,92.7582,29,3.8,2016-01-11
2016,1,15,19:24:52,11.6633,92.8628,50.3,4.1,2016-01-15
2016,1,20,15:09:20,11.3082,92.7648,0,3.6,2016-01-20
2016,2,3,15:24:07,10.3389,93.4051,100,4.3,2016-02-03
2016,2,17,2:24:53,12.8723,92.6566,31,3.9,2016-02-17
2016,3,5,8:26:27,10.6982,92.5854,29,3.8,2016-03-05
2016,3,12,9:39:37,10.4109,92.4488,29,4.1,2016-03-12
2016,3,12,13:35:13,10.6916,93.31,0,3.5,2016-03-12
2016,3,26,19:03:38,10.6406,93.4059,0,3.3,2016-03-26
2016,3,27,17:22:59,13.3565,92.0018,0,3.2,2016-03-27
2016,4,11,23:56:26,10.6528,93.0541,53,3.5,2016-04-11
2016,4,18,15:29:54,13.0151,92.3172,31,4.5,2016-04-18
2016,5,3,0:23:37,13.7009,93.0854,0,3.4,2016-05-03
2016,5,27,16:58:30,12.8146,93.1016,32,3.5,2016-05-27
2016,6,16,15:53:54,10.4778,92.985,0,3.3,2016-06-16
2016,6,26,5:06:16,10.3675,92.5324,0,3.8,2016-06-26
2016,7,24,15:33:07,12.7748,93.2576,63,4.3,2016-07-24
2016,7,29,3:28:38,11.7235,92.9191,0,3.8,2016-07-29
2016,7,30,20:19:08,10.9191,92.5725,26,3.6,2016-07-30
2016,8,12,15:32:10,10.6364,91.9291,0,3.6,2016-08-12
2016,8,17,10:34:41,13.4445,92.8038,0,3.7,2016-08-17
2016,8,24,22:06:46,11.0866,92.1542,0,3.6,2016-08-24
2016,9,4,22:28:38,13.6364,92.8286,29,4,2016-09-04
2016,9,16,5:18:49,12.8477,92.4887,31,4.1,2016-09-16
2016,9,18,10:05:43,10.4986,93.4216,0,3.4,2016-09-18
2016,9,20,9:10:11,13.2265,93.0351,30.8,4,2016-09-20
2016,9,26,12:03:45,11.0269,93.0996,116.6,3.5,2016-09-26
2016,10,6,10:04:44,13.0934,92.6501,0,3.6,2016-10-06
2016,10,23,6:07:36,10.3359,92.3077,0,3.7,2016-10-23
2016,11,13,21:22:26,10.5605,93.4139,25,4.4,2016-11-13
2016,11,25,11:17:08,13.1262,93.0313,16.6,4.5,2016-11-25
2016,12,3,19:42:13,10.8498,91.9324,27,4.6,2016-12-03
2016,12,4,1:03:43,12.2737,92.2912,0,3.4,2016-12-04
2016,12,9,6:01:23,11.3231,92.8035,0,3.8,2016-12-09
2016,12,23,4:56:14,12.1182,92.1244,27,4.3,2016-12-23
2016,12,27,10:50:19,13.1442,93.0481,28.5,4.1,2016-12-27
2016,12,27,21:21:53,13.3432,92.317,29,4.2,2016-12-27
2017,1,26,1:34:24,13.069,92.2618,35,3.9,2017-01-26
2017,2,16,18:26:42,13.6959,93.539,0,3.4,2017-02-16
2017,2,17,17:45:49,13.5424,93.4585,35,3.4,2017-02-17
2017,3,1,3:16:53,12.2165,93.1649,85,4.3,2017-03-01
2017,3,1,16:21:04,11.6677,92.2157,29,4,2017-03-01
2017,3,17,14:01:43,11.2633,92.9076,51.6,4.6,2017-03-17
2017,3,21,16:06:58,13.2021,92.9456,0,3.4,2017-03-21
2017,5,5,17:58:36,13.6967,92.5202,23.1,4.9,2017-05-05
2017,5,11,16:25:34,13.156,92.9955,150,3.6,2017-05-11
2017,6,27,18:09:57,10.507,92.6918,0,3.5,2017-06-27
2017,7,2,21:59:16,11.4823,92.6139,26,3.5,2017-07-02
2017,7,30,19:14:01,13.3448,92.4619,35,3.8,2017-07-30
2017,8,11,3:34:55,13.6717,92.8716,37.6,4.5,2017-08-11
2017,9,15,22:37:57,12.9237,91.9202,35,4,2017-09-15
2017,9,17,10:27:11,12.8463,91.9975,35,4.1,2017-09-17
2017,9,17,11:48:48,12.4286,92.3703,0,3.6,2017-09-17
2017,9,17,14:48:12,12.8722,92.0863,35,4.7,2017-09-17
2017,9,17,19:37:50,13.4352,93.359,0,3.5,2017-09-17
2017,9,19,20:56:13,13.4489,92.8143,50,3.7,2017-09-19
2017,9,21,17:02:39,11.3489,92.6164,0,3.5,2017-09-21
2017,9,25,20:27:08,12.9019,92.0968,10,4,2017-09-25
2017,9,25,22:41:14,12.7052,92.3088,0,3.4,2017-09-25
2017,9,27,8:58:42,11.4902,92.7509,10,3.6,2017-09-27
2017,10,1,7:50:38,12.6293,92.047,0,3.3,2017-10-01
2017,10,4,2:31:54,12.2956,92.2103,0,3.5,2017-10-04
2017,10,5,13:52:19,12.5727,92.0878,0,3.5,2017-10-05
2017,10,9,19:32:39,13.0338,92.5047,31,4,2017-10-09
2017,10,10,14:42:25,13.1776,93.2786,35,4.1,2017-10-10
2017,10,11,20:39:35,13.1347,92.5446,31,3.5,2017-10-11
2017,10,25,18:20:47,13.7142,92.8524,35,4.6,2017-10-25
2017,11,9,11:54:50,11.29,92.4237,26,3.8,2017-11-09
2017,11,9,20:58:53,11.0841,92.2482,0,3.4,2017-11-09
2017,11,18,19:36:22,12.6795,92.1459,0,3.6,2017-11-18
2018,1,14,15:48:08,12.0385,92.2037,27,4.5,2018-01-14
2018,1,28,20:01:18,11.0972,92.666,0,3.3,2018-01-28
2018,2,6,8:16:28,11.632,93.2903,103.7,3.3,2018-02-06
2018,2,13,2:39:52,12.3508,93.1579,57.5,5.6,2018-02-13
2018,2,25,10:16:46,13.1338,93.0568,0,3.8,2018-02-25
2018,2,26,5:26:56,11.5438,93.5436,143.8,3.5,2018-02-26
2018,3,15,17:06:59,11.6436,92.2867,0,3.9,2018-03-15
2018,3,26,12:04:48,13.3768,93.453,0,3.1,2018-03-26
2018,4,2,23:18:10,13.137,93.528,79.2,3.4,2018-04-02
2018,4,4,6:41:57,13.3179,92.2883,0,3.6,2018-04-04
2018,4,23,18:01:27,13.1779,92.3513,26.7,4.9,2018-04-23
2018,4,24,1:15:32,11.1879,93.3971,0,4.2,2018-04-24
2018,5,24,19:29:16,13.5237,92.92,0,3.3,2018-05-24
2018,5,31,12:18:46,11.6206,93.0776,0,3.5,2018-05-31
2018,6,10,22:38:12,12.9399,92.5254,0,4,2018-06-10
2018,7,4,7:12:50,13.1648,92.4982,27.4,5.4,2018-07-04
2018,7,4,17:54:56,11.3442,93.0558,97.5,4,2018-07-04
2018,7,10,7:36:31,12.9343,93.4058,79.6,4.5,2018-07-10
2018,9,18,7:37:20,11.2336,92.3216,0,4.1,2018-09-18
2018,9,22,9:30:19,12.4048,91.9635,0,3.5,2018-09-22
2018,10,1,13:24:45,12.9046,92.2347,25.6,5.1,2018-10-01
2018,11,12,15:38:29,12.1545,92.7599,0,3.2,2018-11-12
2018,12,9,5:53:56,13.2301,92.7921,0,3.7,2018-12-09
2018,12,27,13:53:06,10.4908,92.6465,0,3.3,2018-12-27
2018,12,27,16:46:09,12.8155,93.5007,75.1,4.4,2018-12-27
2019,1,3,14:03:45,11.7558,93.3604,111.1,4.5,2019-01-03
2019,1,6,3:35:05,12.0586,92.4507,0,3.4,2019-01-06
2019,2,8,20:09:57,13.4099,92.7314,0,3.8,2019-02-08
2019,2,23,18:39:15,13.0736,93.0471,0,3.7,2019-02-23
2019,3,10,20:59:42,10.8732,92.8863,0,3.7,2019-03-10
2019,3,15,19:10:15,12.8806,92.3934,0,3.2,2019-03-15
2019,3,20,10:27:35,11.9231,92.8488,57,4.9,2019-03-20
2019,4,1,0:56:34,10.5279,93.3404,0,4,2019-04-01
2019,4,12,1:56:56,10.3191,93.5784,0,3.9,2019-04-12
2019,4,12,11:23:00,11.8466,92.8676,48.2,4.7,2019-04-12
2019,4,15,13:33:49,12.4345,93.5064,105.9,4.2,2019-04-15
2019,4,23,14:14:42,10.5464,92.5786,0,3.5,2019-04-23
2019,5,6,14:53:18,12.5345,93.2991,86.6,4.4,2019-05-06
2019,5,7,8:24:12,10.737,93.5702,77.5,4.6,2019-05-07
2019,5,20,20:56:56,11.2286,92.6942,0,3.7,2019-05-20
2019,6,9,3:33:27,13.104,92.4149,0,3.7,2019-06-09
2019,6,17,22:19:59,12.1229,92.709,30,4.9,2019-06-17
2019,8,9,0:21:45,11.4029,92.1535,0,3.8,2019-08-09
2019,8,28,13:40:04,13.0076,93.2718,36.3,4.4,2019-08-28
2019,8,29,18:50:23,12.7918,93.1068,0,3.8,2019-08-29
2019,9,2,13:01:51,13.3757,93.07,0,3.4,2019-09-02
2019,10,12,6:50:56,13.3676,93.5713,63.9,4.4,2019-10-12
2019,10,20,22:45:20,12.3804,93.304,0,3.7,2019-10-20
2019,11,17,23:05:56,11.2863,92.9571,53.4,5.1,2019-11-17
2019,11,29,17:50:18,13.692,93.3959,49.3,4.9,2019-11-29
2019,12,6,10:20:01,11.0053,92.2919,0,3.9,2019-12-06
2020,1,7,17:12:46,10.7107,92.7883,0,3.9,2020-01-07
2020,1,30,21:43:09,11.1912,93.0634,0,3.8,2020-01-30
2020,2,4,12:21:14,10.7128,92.2444,0,3.4,2020-02-04
2020,2,9,8:48:48,12.6886,92.5081,0,3.7,2020-02-09
2020,2,10,18:20:09,13.1329,93.2938,39.6,4.9,2020-02-10
2020,4,13,17:34:04,12.0153,92.9576,38,4.3,2020-04-13
2020,4,17,0:09:38,10.5235,92.2956,0,3.1,2020-04-17
2020,4,27,19:54:31,12.1157,92.936,32.6,4.4,2020-04-27
2020,4,29,13:43:50,13.6086,93.074,0,3.7,2020-04-29
2020,5,2,0:14:30,10.4416,93.4931,0,3.6,2020-05-02
2020,5,13,5:42:09,13.6095,92.5128,0,3.8,2020-05-13
2020,5,17,15:02:42,11.3366,91.9896,0,3.3,2020-05-17
2020,5,29,0:30:20,10.9197,92.5266,0,3.9,2020-05-29
2020,5,30,23:12:23,12.5169,93.2051,61.2,3.5,2020-05-30
2020,5,31,13:04:09,11.0223,92.829,93.5,3.4,2020-05-31
2020,6,2,12:39:36,13.4864,92.911,0,3.2,2020-06-02
2020,6,28,3:26:19,12.8037,92.5858,0,3.9,2020-06-28
2020,7,7,23:49:25,12.8117,92.4563,0,4.2,2020-07-07
2020,7,13,20:38:10,13.4528,92.6906,0,3.6,2020-07-13
