year,month,date,Time,latitude,longitude,depth,magnitude,DATE
2017,5,6,17:57:07,36.7003,73.9107,100,4,2017-05-06
2017,5,7,7:44:38,34.8558,73.6606,35,3.7,2017-05-07
2017,5,19,0:02:31,32.8937,76.3668,34.3,4.4,2017-05-19
2017,5,20,3:41:42,32.9631,76.3492,6.2,3.5,2017-05-20
2017,5,20,5:48:42,32.9359,76.4107,17.2,4,2017-05-20
2017,5,21,4:27:09,32.3735,76.8074,4.9,3.6,2017-05-21
2017,5,22,19:41:16,35.5292,74.5317,10,3.6,2017-05-22
2017,5,23,17:42:42,35.6636,76.7279,10,3.4,2017-05-23
2017,5,29,13:53:28,33.2123,75.8609,34.7,4.4,2017-05-29
2017,6,6,16:59:00,34.7164,73.3399,0,3.6,2017-06-06
2017,6,7,9:25:48,36.575,77.5195,96,3.2,2017-06-07
2017,6,30,20:38:46,34.8816,73.8367,50,3.5,2017-06-30
2017,7,2,11:35:50,36.3929,73.2739,69.3,3.1,2017-07-02
2017,7,8,10:12:32,34.6362,73.4004,35,4.7,2017-07-08
2017,7,15,10:32:47,34.4948,73.593,22,3.8,2017-07-15
2017,7,19,13:48:09,33.3106,76.884,10,3.5,2017-07-19
2017,7,19,21:18:03,35.5321,74.5345,36,3.7,2017-07-19
2017,7,20,12:23:59,35.2887,74.5379,36,3.6,2017-07-20
2017,7,26,4:26:39,35.7458,75.9657,10,4,2017-07-26
2017,8,16,3:23:11,32.5671,76.4013,14,3.8,2017-08-16
2017,8,16,3:26:48,32.8045,76.4593,10,4.3,2017-08-16
2017,8,16,4:06:14,35.9535,77.9474,50,3.6,2017-08-16
2017,8,22,23:56:44,34.8949,75.1771,35,3.7,2017-08-22
2017,8,22,23:59:10,35.3077,74.3947,35,3.7,2017-08-22
2017,8,23,20:58:40,35.3225,74.6289,10,4.6,2017-08-23
2017,8,23,21:17:40,35.2142,74.3256,10,3.6,2017-08-23
2017,9,21,3:41:18,35.3825,78.7061,0,3.8,2017-09-21
2017,9,23,0:14:09,34.2229,74.5215,25.4,4.5,2017-09-23
2017,10,1,20:04:18,35.7414,75.9612,35,3.3,2017-10-01
2017,10,11,15:51:04,35.9556,75.3413,35,3.5,2017-10-11
2017,10,19,1:10:23,33.5313,76.2147,20.9,4.5,2017-10-19
2017,10,21,9:57:25,35.8698,77.8312,100,3.4,2017-10-21
2017,10,25,11:20:03,36.9827,75.0578,35,3.7,2017-10-25
2017,10,25,11:31:04,36.9447,75.0964,35,3.5,2017-10-25
2017,10,27,2:37:44,31.5766,77.2876,24.9,4.1,2017-10-27
2017,10,27,8:54:21,32.3192,76.4233,12.3,3.6,2017-10-27
2017,10,31,6:38:27,34.7804,73.3415,21,3.6,2017-10-31
2017,11,3,2:26:07,33.1135,77.4404,0,3.7,2017-11-03
2017,11,6,3:55:49,34.8314,73.3488,0,3.9,2017-11-06
2017,11,9,2:13:37,34.6562,78.7932,35,3.7,2017-11-09
2017,11,10,21:31:14,36.9267,77.2465,100,3.4,2017-11-10
2017,11,16,12:45:25,34.2944,73.7933,10,3.6,2017-11-16
2017,11,25,17:36:24,35.6634,73.5967,50,3.5,2017-11-25
2017,12,3,17:45:35,35.3947,77.8097,10,3.9,2017-12-03
2017,12,6,23:29:04,35.665,77.5355,88.5,5.4,2017-12-06
2017,12,9,10:43:06,33.3921,76.8667,16.6,4.6,2017-12-09
2017,12,10,22:53:45,34.3142,78.7425,35,3.9,2017-12-10
2017,12,10,22:58:55,34.3167,78.521,35,4.5,2017-12-10
2017,12,16,7:37:22,31.6494,79.1445,0,3.6,2017-12-16
2017,12,25,23:51:22,34.3577,73.8383,10,3.9,2017-12-25
2017,12,27,4:40:48,36.5786,77.8321,100,3.8,2017-12-27
2017,12,29,19:59:32,35.4352,73.4219,0,3.1,2017-12-29
2018,1,18,7:54:49,36.4993,77.2365,77,4,2018-01-18
2018,1,18,8:42:30,36.9657,76.9061,35,3.9,2018-01-18
2018,1,19,14:41:20,36.5473,76.84,10,3.6,2018-01-19
2018,2,10,7:39:32,36.4926,76.778,92,3.3,2018-02-10
2018,3,9,1:02:17,36.5954,76.7929,70.3,3.4,2018-03-09
2018,3,10,3:21:26,35.731,75.92,16,4.5,2018-03-10
2018,3,10,3:44:51,35.5,75.8294,0,3.6,2018-03-10
2018,3,15,14:53:24,33.0311,76.0989,39.8,4.5,2018-03-15
2018,3,21,11:05:47,33.5337,76.4941,0,3.9,2018-03-21
2018,4,10,11:47:18,34.3798,73.9833,127.9,3.5,2018-04-10
2018,4,28,5:46:10,34.9227,78.7938,0,3.4,2018-04-28
2018,4,30,11:31:19,36.8613,75.0447,0,3.6,2018-04-30
2018,5,3,19:11:22,34.5068,73.7405,75.2,3.4,2018-05-03
2018,5,6,7:46:55,32.8791,76.1241,41.6,4.1,2018-05-06
2018,5,10,17:35:42,36.823,79.1876,0,3.6,2018-05-10
2018,5,14,2:35:23,36.3544,76.605,0,3.9,2018-05-14
2018,5,21,10:51:01,31.808,78.45,10,4.6,2018-05-21
2018,5,23,13:17:03,36.6238,76.9369,0,3.6,2018-05-23
2018,5,25,7:22:46,31.5773,78.1674,0,3.6,2018-05-25
2018,5,26,1:23:29,34.8245,76.1927,0,3.7,2018-05-26
2018,5,28,22:37:51,36.9394,78.8045,0,3.5,2018-05-28
2018,6,1,21:02:04,34.2704,78.2014,0,3.8,2018-06-01
2018,6,3,23:13:32,34.1489,77.9917,0,3.7,2018-06-03
2018,6,6,18:15:52,35.7873,78.3493,23,5,2018-06-06
2018,6,6,18:56:19,35.8332,78.4213,0,3.8,2018-06-06
2018,6,7,6:51:15,34.2066,78.1804,0,4.3,2018-06-07
2018,6,7,12:01:23,35.6598,78.0913,0,3.6,2018-06-07
2018,6,10,11:54:23,34.9297,74.5086,0,3.7,2018-06-10
2018,6,14,10:15:49,32.5602,76.3615,10,4.5,2018-06-14
2018,6,18,23:45:01,35.748,78.342,17,4.8,2018-06-18
2018,6,25,19:57:47,32.741,76.001,5,3.4,2018-06-25
2018,7,7,1:34:16,35.6915,74.4459,83.3,4.3,2018-07-07
2018,7,9,16:49:58,34.8337,75.5876,0,3.7,2018-07-09
2018,7,11,9:55:43,34.1661,78.0696,0,3.7,2018-07-11
2018,7,21,9:19:37,34.2911,74.0789,40.1,4.5,2018-07-21
2018,7,21,19:37:47,34.3623,73.9968,43.8,4.2,2018-07-21
2018,7,27,8:12:31,32.377,76.386,10,3.8,2018-07-27
2018,9,11,12:05:42,33.6364,76.2087,35,4.4,2018-09-11
2018,9,11,23:45:09,36.3435,76.2811,79.4,4.4,2018-09-11
2018,9,30,6:35:53,34.1766,74.0181,0,3.8,2018-09-30
2018,10,7,2:39:39,36.8647,74.5646,79.4,3.9,2018-10-07
2018,10,21,12:36:23,34.0082,74.4952,0,3.8,2018-10-21
2018,10,28,1:54:40,34.2337,78.2641,0,3.7,2018-10-28
2018,10,29,6:27:55,34.2929,78.0838,10,4.6,2018-10-29
2018,10,29,14:43:36,34.2342,78.1243,10,5.2,2018-10-29
2018,10,29,14:56:47,34.3492,78.1903,10,4.5,2018-10-29
2018,10,29,16:02:48,34.0647,77.934,0,3.8,2018-10-29
2018,11,1,14:36:58,34.066,78.521,0,3.4,2018-11-01
2018,11,15,19:11:24,33.3358,74.6092,0,3.4,2018-11-15
2018,11,19,11:23:58,32.5432,73.849,0,4,2018-11-19
2018,11,20,2:20:14,33.3791,75.7026,0,3.7,2018-11-20
2018,11,29,9:00:08,32.7167,78.3879,0,3.9,2018-11-29
2018,12,16,3:27:39,35.8375,77.6812,80.4,3.4,2018-12-16
2018,12,20,18:29:37,33.3115,76.108,0,3.6,2018-12-20
2018,12,23,8:48:48,35.1958,76.8948,0,3.6,2018-12-23
2018,12,23,18:17:50,36.1839,74.5996,0,3.7,2018-12-23
2018,12,23,19:55:33,35.9609,74.558,0,3.6,2018-12-23
2019,1,6,23:06:51,36.9314,73.7992,0,3.4,2019-01-06
2019,1,6,23:10:42,34.2031,78.0505,10,4.3,2019-01-06
2019,1,6,23:11:15,34.0568,78.034,0,3.7,2019-01-06
2019,1,10,2:52:03,34.281,78.109,35,4.8,2019-01-10
2019,1,10,10:21:13,34.0856,78.0634,0,3.7,2019-01-10
2019,1,11,6:54:32,34.067,77.303,0,3.8,2019-01-11
2019,1,12,5:18:22,34.2847,78.148,0,3.6,2019-01-12
2019,1,22,10:25:22,32.7117,76.627,0,3.7,2019-01-22
2019,1,22,10:34:35,32.465,76.389,10.3,3.5,2019-01-22
2019,1,26,1:55:39,35.9592,77.2284,0,3.6,2019-01-26
2019,1,26,6:02:07,35.6522,77.9999,0,3.8,2019-01-26
2019,2,3,14:17:59,35.8964,77.2015,0,3.7,2019-02-03
2019,2,5,10:24:38,32.341,76.407,5,4.3,2019-02-05
2019,2,5,13:38:33,35.1073,74.0402,30.1,4.5,2019-02-05
2019,2,5,14:03:29,32.3109,76.2343,0,3.7,2019-02-05
2019,2,5,16:47:07,35.103,74.1694,20.7,5.7,2019-02-05
2019,2,5,17:14:05,35.0451,73.9657,0,3.6,2019-02-05
2019,2,5,21:11:27,35.048,74.292,21,4,2019-02-05
2019,2,6,18:09:59,35.2404,73.9894,111.6,3.3,2019-02-06
2019,2,7,5:56:52,34.6645,74.433,0,3.8,2019-02-07
2019,2,8,1:59:10,36.294,78.0651,0,3.5,2019-02-08
2019,2,9,4:11:51,36.8443,75.7887,0,4,2019-02-09
2019,2,13,2:05:51,32.33,76.438,10,3.6,2019-02-13
2019,2,17,6:14:01,36.2801,78.2359,95.7,3.5,2019-02-17
2019,2,17,22:53:30,33.4367,76.7294,23.9,4.5,2019-02-17
2019,2,18,13:23:20,35.5198,78.2942,0,3.7,2019-02-18
2019,2,22,1:47:20,32.0609,78.3156,0,3.6,2019-02-22
2019,2,22,11:38:49,36.319,77.8242,0,3.7,2019-02-22
2019,2,28,7:29:13,35.5255,76.68,0,3.8,2019-02-28
2019,3,7,20:08:32,35.0919,74.3492,0,3.8,2019-03-07
2019,3,9,9:16:02,35.406,79.3554,0,3.7,2019-03-09
2019,3,14,12:09:10,34.962,77.6727,0,3.5,2019-03-14
2019,3,17,12:38:35,32.7325,73.7702,0,3.5,2019-03-17
2019,3,20,1:02:49,35.1695,75.8303,0,3.7,2019-03-20
2019,3,24,0:11:09,34.7225,73.4493,0,3.9,2019-03-24
2019,4,12,14:24:16,36.8634,75.9657,10,4.4,2019-04-12
2019,4,13,20:51:07,35.3241,77.1157,59.7,3.3,2019-04-13
2019,4,16,6:58:21,35.2522,73.322,0,3.9,2019-04-16
2019,4,19,15:08:04,35.4215,77.3233,0,3.6,2019-04-19
2019,4,20,21:04:54,35.336,77.1948,0,3.7,2019-04-20
2019,4,21,0:25:08,35.5167,77.2027,0,3.6,2019-04-21
2019,4,26,8:34:37,34.281,78.5514,0,3.5,2019-04-26
2019,5,1,8:13:10,36.7533,75.6485,0,3.7,2019-05-01
2019,5,13,3:55:21,36.8357,78.5254,0,3.7,2019-05-13
2019,5,31,16:01:33,36.8669,75.8543,35,4.5,2019-05-31
2019,6,12,12:50:53,36.2903,77.1124,0,4,2019-06-12
2019,7,6,1:44:24,33.091,76.0282,0,3.8,2019-07-06
2019,7,8,12:04:12,32.679,78.649,10,3.6,2019-07-08
2019,7,14,16:26:10,33.126,76.166,10,3.6,2019-07-14
2019,7,24,19:17:09,32.4982,76.1981,0,3.9,2019-07-24
2019,7,29,3:33:52,32.8856,76.7183,10,4.4,2019-07-29
2019,8,7,22:47:25,32.0913,76.9416,0,3.6,2019-08-07
2019,8,13,10:50:21,35.2855,77.5212,94.7,3.4,2019-08-13
2019,9,8,2:29:24,32.917,76.048,10,3.7,2019-09-08
2019,9,8,2:34:32,33.0736,76.1758,10,4.8,2019-09-08
2019,9,9,6:40:34,32.9804,76.181,43.9,4.9,2019-09-09
2019,9,18,1:53:34,33.4269,76.0032,0,3.6,2019-09-18
2019,9,21,12:49:32,37.007,77.6595,0,3.7,2019-09-21
2019,9,23,4:18:15,36.7478,75.6482,0,3.9,2019-09-23
2019,9,24,11:01:55,33.0779,73.7936,10,5.8,2019-09-24
2019,9,24,11:21:57,33.0731,73.7232,0,3.7,2019-09-24
2019,9,24,11:42:59,33.0222,73.619,0,3.8,2019-09-24
2019,9,24,17:35:55,33.1947,73.9058,0,3.6,2019-09-24
2019,9,25,1:03:59,32.9807,73.6466,10,3.7,2019-09-25
2019,9,25,4:29:43,34.2552,73.5414,0,3.9,2019-09-25
2019,9,26,7:01:24,33.0542,73.5954,0,4.3,2019-09-26
2019,10,3,19:36:08,35.5575,76.5396,0,3.7,2019-10-03
2019,10,6,5:25:55,33.1876,73.9728,0,3.7,2019-10-06
2019,10,11,18:15:05,33.1676,73.6411,0,3.6,2019-10-11
2019,10,13,17:41:16,32.9941,73.6082,0,3.6,2019-10-13
2019,10,17,3:05:06,35.9752,77.4583,0,3.8,2019-10-17
2019,10,18,10:32:54,32.9796,73.5759,42.8,4.7,2019-10-18
2019,10,22,13:19:17,36.152,78.2867,35.5,4.4,2019-10-22
2019,10,25,1:02:47,35.3423,76.6718,0,3.9,2019-10-25
2019,10,25,14:45:37,34.8434,78.7859,0,3.7,2019-10-25
2019,10,28,8:00:29,33.0648,73.7462,0,4,2019-10-28
2019,10,30,11:04:32,36.7569,75.6661,10,4.4,2019-10-30
2019,11,5,9:50:38,35.7354,75.8506,0,3.9,2019-11-05
2019,11,5,10:33:13,35.9746,76.3902,0,3.7,2019-11-05
2019,11,13,15:28:51,34.4039,73.5651,0,3.7,2019-11-13
2019,11,17,21:46:56,36.9181,75.6453,0,3.7,2019-11-17
2019,11,23,16:55:20,35.898,77.9019,0,3.6,2019-11-23
2019,11,25,21:27:05,34.7797,73.7058,0,3.7,2019-11-25
2019,11,28,17:04:08,35.4135,78.2358,0,3.9,2019-11-28
2019,11,30,6:14:03,36.9565,73.9875,87,4.3,2019-11-30
2019,12,4,21:08:41,36.0082,74.8964,0,3.7,2019-12-04
2019,12,8,13:31:28,36.2716,78.0123,49.9,4.5,2019-12-08
2019,12,12,0:49:19,36.8351,78.8591,10,4.5,2019-12-12
2019,12,12,7:42:27,35.7856,76.3917,0,4.1,2019-12-12
2019,12,18,2:32:46,36.6335,76.1466,0,3.7,2019-12-18
2019,12,22,22:04:03,34.8492,73.5607,0,3.6,2019-12-22
2019,12,23,7:34:34,34.6578,79.5893,0,3.7,2019-12-23
2019,12,23,19:41:20,34.6503,73.3888,395.4,3,2019-12-23
2019,12,30,0:52:30,35.8128,77.6114,10,4.1,2019-12-30
2019,12,30,17:12:34,35.6686,74.4751,10,4.6,2019-12-30
2019,12,30,17:18:57,35.5909,74.628,13.8,5.6,2019-12-30
2019,12,30,17:20:18,35.6855,74.8084,0,4.8,2019-12-30
2019,12,30,17:28:26,35.7053,74.5835,10,4.5,2019-12-30
2019,12,30,17:39:14,35.4938,74.4632,0,3.8,2019-12-30
2019,12,30,17:40:59,35.3867,74.3112,0,3.6,2019-12-30
2019,12,30,17:49:59,35.6305,74.6387,24.3,5.3,2019-12-30
2019,12,30,18:25:29,35.4915,74.4716,0,3.5,2019-12-30
2019,12,30,19:20:17,35.5735,74.5666,10,4.5,2019-12-30
2019,12,30,20:25:31,35.6541,74.453,0,3.8,2019-12-30
2019,12,30,21:14:06,35.3871,74.3256,0,3.7,2019-12-30
2019,12,31,0:12:04,35.4236,74.5882,0,3.4,2019-12-31
2019,12,31,0:52:47,35.3951,74.8048,0,3.9,2019-12-31
2019,12,31,0:53:31,35.2957,74.2783,0,3.8,2019-12-31
2019,12,31,1:02:56,35.5447,74.6636,63.9,4.3,2019-12-31
2019,12,31,4:27:56,35.5289,74.4619,0,3.6,2019-12-31
2020,1,2,3:32:45,35.5708,74.4917,58.9,3.7,2020-01-02
2020,1,2,11:19:43,35.4011,74.4266,0,3.8,2020-01-02
2020,1,2,14:08:47,32.77,76.4567,0,3.4,2020-01-02
2020,1,2,16:00:00,35.884,75.2524,0,3.7,2020-01-02
2020,1,5,7:20:56,35.3583,74.1936,0,3.6,2020-01-05
2020,1,11,8:04:42,33.2269,73.5468,0,3.8,2020-01-11
2020,1,12,5:23:57,35.0149,74.474,10,5.1,2020-01-12
2020,1,12,6:25:42,32.2374,76.1328,0,3.6,2020-01-12
2020,1,19,10:44:09,32.5643,75.6866,0,3.4,2020-01-19
2020,1,20,8:24:27,36.4702,73.7947,0,3.8,2020-01-20
2020,1,25,23:02:48,33.0016,75.8257,0,3.6,2020-01-25
2020,1,27,14:26:29,35.6993,75.2078,10,4.5,2020-01-27
2020,1,29,6:10:43,33.4526,75.7532,0,3.7,2020-01-29
2020,1,30,19:10:11,33.6931,76.4035,0,3.3,2020-01-30
2020,2,16,17:13:57,34.5669,78.1713,0,3.5,2020-02-16
2020,2,16,17:18:46,34.4053,78.1631,0,3.1,2020-02-16
2020,2,17,7:16:26,35.6065,74.5291,10,4.4,2020-02-17
2020,2,18,23:11:58,35.6198,74.5363,10,4.3,2020-02-18
2020,2,25,10:44:24,35.9086,76.5804,0,3.6,2020-02-25
2020,2,26,15:04:09,32.9752,76.2474,10,5,2020-02-26
2020,2,27,9:46:41,32.8872,76.2639,0,3.7,2020-02-27
2020,2,28,11:07:11,32.9646,76.3114,10,4.2,2020-02-28
2020,2,29,10:53:11,36.2814,76.3626,97.9,3.4,2020-02-29
2020,3,4,11:42:31,33.3886,75.7093,0,3.7,2020-03-04
2020,3,6,21:43:07,35.2937,77.3184,0,3.6,2020-03-06
2020,3,7,22:58:17,36.8761,75.7791,10,4.5,2020-03-07
2020,3,8,13:42:44,36.699,75.7165,0,3.6,2020-03-08
2020,3,11,14:19:33,32.47,78.43,10,4.2,2020-03-11
2020,3,27,11:41:14,32.6242,75.9525,0,3.4,2020-03-27
2020,3,27,11:46:59,32.697,76.144,10,4.5,2020-03-27
2020,3,27,13:19:50,33.2169,75.8378,82.2,3.3,2020-03-27
2020,3,29,18:17:46,32.9731,76.4202,10,4.3,2020-03-29
2020,4,1,18:37:59,36.4786,73.9582,0,4.2,2020-04-01
2020,4,4,0:44:24,35.4606,74.5332,0,3.6,2020-04-04
2020,4,18,13:36:56,34.2356,79.7032,0,3.5,2020-04-18
2020,4,21,1:17:28,35.7311,74.5266,35,4.3,2020-04-21
2020,4,28,6:47:47,32.4131,76.2402,0,3.7,2020-04-28
2020,5,10,16:56:03,35.4278,74.7588,0,3.6,2020-05-10
2020,5,18,2:23:43,32.4204,76.2902,0,3.8,2020-05-18
2020,5,27,3:24:51,35.3568,78.157,0,3.8,2020-05-27
2020,5,28,8:05:53,32.576,79.4445,0,3.7,2020-05-28
2020,5,28,16:35:56,34.3626,78.5562,0,3.8,2020-05-28
2020,6,12,23:32:35,33.0774,73.7532,0,3.9,2020-06-12
2020,6,15,16:37:47,33.4792,75.8322,0,3.5,2020-06-15
2020,6,16,8:40:29,33.0335,75.9927,0,3.7,2020-06-16
2020,6,25,5:25:09,34.2029,73.5499,0,3.8,2020-06-25
2020,6,26,14:45:03,36.0657,75.0305,0,4.3,2020-06-26
2020,6,30,3:26:59,33.2005,75.9164,51.8,3.7,2020-06-30
2020,6,30,18:02:24,33.1197,75.9504,0,4.4,2020-06-30
2020,7,2,7:40:35,32.9315,75.8777,0,3.8,2020-07-02
2020,7,2,7:54:15,35.0027,73.347,0,3.6,2020-07-02
2020,7,2,8:32:07,32.9827,75.854,0,3.6,2020-07-02
2020,7,6,19:24:25,33.1241,73.6872,0,4,2020-07-06
2020,7,7,20:42:16,33.0154,73.4975,0,3.9,2020-07-07
2020,7,16,13:08:50,33.2837,76.0908,0,3.9,2020-07-16
2020,7,16,23:25:29,32.972,75.2437,0,3.5,2020-07-16
